	icd9_code	short_title	long_title	icd_level2	level2_title	icd_level4	title
6378	64211	Renal hyperten pg-deliv	Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6421	Renal hyperten pg-deliv Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition
6379	64212	Renal hyperten-del p/p	Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6421	Renal hyperten-del p/p Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, delivered, with mention of postpartum complication
6380	64213	Renal hyperten-antepart	Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6421	Renal hyperten-antepart Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication
6381	64214	Renal hyperten-postpart	Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6421	Renal hyperten-postpart Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, postpartum condition or complication
6382	64220	Old hyperten preg-unspec	Other pre-existing hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6422	Old hyperten preg-unspec Other pre-existing hypertension complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care or not applicable
6383	64221	Old hyperten NEC-deliver	Other pre-existing hypertension, complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6422	Old hyperten NEC-deliver Other pre-existing hypertension, complicating pregnancy, childbirth, and the puerperium, delivered, with or without mention of antepartum condition
6384	64712	Gonorrhea-deliver w p/p	Gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication	647	Complications Of Pregnancy, Childbirth, And The Puerperium	6471	Gonorrhea-deliver w p/p Gonorrhea of mother, complicating pregnancy, childbirth, or the puerperium, delivered, with mention of postpartum complication
6385	64223	Old hyperten NEC-antepar	Other pre-existing hypertension, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6422	Old hyperten NEC-antepar Other pre-existing hypertension, complicating pregnancy, childbirth, and the puerperium, antepartum condition or complication
6386	64224	Old hyperten NEC-postpar	Other pre-existing hypertension,complicating pregnancy, childbirth, and the puerperium, , postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6422	Old hyperten NEC-postpar Other pre-existing hypertension,complicating pregnancy, childbirth, and the puerperium, , postpartum condition or complication
6387	64230	Trans hyperten preg-unsp	Transient hypertension of pregnancy, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6423	Trans hyperten preg-unsp Transient hypertension of pregnancy, unspecified as to episode of care or not applicable
6388	64231	Trans hyperten-delivered	Transient hypertension of pregnancy, delivered , with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6423	Trans hyperten-delivered Transient hypertension of pregnancy, delivered , with or without mention of antepartum condition
6389	64232	Trans hyperten-del w p/p	Transient hypertension of pregnancy, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6423	Trans hyperten-del w p/p Transient hypertension of pregnancy, delivered, with mention of postpartum complication
6390	64233	Trans hyperten-antepart	Transient hypertension of pregnancy, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6423	Trans hyperten-antepart Transient hypertension of pregnancy, antepartum condition or complication
6391	64234	Trans hyperten-postpart	Transient hypertension of pregnancy, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6423	Trans hyperten-postpart Transient hypertension of pregnancy, postpartum condition or complication
6392	64240	Mild/NOS preeclamp-unsp	Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6424	Mild/NOS preeclamp-unsp Mild or unspecified pre-eclampsia, unspecified as to episode of care or not applicable
6393	64241	Mild/NOS preeclamp-deliv	Mild or unspecified pre-eclampsia, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6424	Mild/NOS preeclamp-deliv Mild or unspecified pre-eclampsia, delivered, with or without mention of antepartum condition
6394	64242	Mild preeclamp-del w p/p	Mild or unspecified pre-eclampsia, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6424	Mild preeclamp-del w p/p Mild or unspecified pre-eclampsia, delivered, with mention of postpartum complication
6395	64243	Mild/NOS preeclamp-antep	Mild or unspecified pre-eclampsia, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6424	Mild/NOS preeclamp-antep Mild or unspecified pre-eclampsia, antepartum condition or complication
6396	64244	Mild/NOS preeclamp-p/p	Mild or unspecified pre-eclampsia, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6424	Mild/NOS preeclamp-p/p Mild or unspecified pre-eclampsia, postpartum condition or complication
6397	64250	Severe preeclamp-unspec	Severe pre-eclampsia, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6425	Severe preeclamp-unspec Severe pre-eclampsia, unspecified as to episode of care or not applicable
6398	64251	Severe preeclamp-deliver	Severe pre-eclampsia, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6425	Severe preeclamp-deliver Severe pre-eclampsia, delivered, with or without mention of antepartum condition
6399	64252	Sev preeclamp-del w p/p	Severe pre-eclampsia, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6425	Sev preeclamp-del w p/p Severe pre-eclampsia, delivered, with mention of postpartum complication
6400	64253	Sev preeclamp-antepartum	Severe pre-eclampsia, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6425	Sev preeclamp-antepartum Severe pre-eclampsia, antepartum condition or complication
6401	64254	Sev preeclamp-postpartum	Severe pre-eclampsia, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6425	Sev preeclamp-postpartum Severe pre-eclampsia, postpartum condition or complication
6402	64260	Eclampsia-unspecified	Eclampsia, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6426	Eclampsia-unspecified Eclampsia, unspecified as to episode of care or not applicable
6403	64261	Eclampsia-delivered	Eclampsia, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6426	Eclampsia-delivered Eclampsia, delivered, with or without mention of antepartum condition
6404	64262	Eclampsia-deliv w p/p	Eclampsia, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6426	Eclampsia-deliv w p/p Eclampsia, delivered, with mention of postpartum complication
6405	64263	Eclampsia-antepartum	Eclampsia, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6426	Eclampsia-antepartum Eclampsia, antepartum condition or complication
6406	64264	Eclampsia-postpartum	Eclampsia, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6426	Eclampsia-postpartum Eclampsia, postpartum condition or complication
6407	64270	Tox w old hyperten-unsp	Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6427	Tox w old hyperten-unsp Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, unspecified as to episode of care or not applicable
6408	64271	Tox w old hyperten-deliv	Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6427	Tox w old hyperten-deliv Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with or without mention of antepartum condition
6409	64272	Tox w old hyp-del w p/p	Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with mention of postpartum complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6427	Tox w old hyp-del w p/p Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, delivered, with mention of postpartum complication
6410	64273	Tox w old hyper-antepart	Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, antepartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6427	Tox w old hyper-antepart Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, antepartum condition or complication
6411	64274	Tox w old hyper-postpart	Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, postpartum condition or complication	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6427	Tox w old hyper-postpart Pre-eclampsia or eclampsia superimposed on pre-existing hypertension, postpartum condition or complication
6412	64290	Hyperten preg NOS-unspec	Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6429	Hyperten preg NOS-unspec Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, unspecified as to episode of care or not applicable
6413	64291	Hypertens NOS-delivered	Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition	642	Complications Of Pregnancy, Childbirth, And The Puerperium	6429	Hypertens NOS-delivered Unspecified hypertension complicating pregnancy, childbirth, or the puerperium, delivered, with or without mention of antepartum condition
